,Unnamed: 0,class,problem,code,answer
595,595,7,"태준, 민수, 승수는 각각 철봉에 187초, 3분 19초, 547초 매달렸다면, 가장 오래 매달린 사람은 누구인가요?","a = 187
b = 3 * 60 + 19
c = 547
dicts = {""태준"": a, ""민수"": b, ""승수"": c}
y = max(dicts, key=dicts.get)
print(y)",승수
596,596,5,"어떤 두 자리 수의 십의 자리 숫자와 일의 자리 숫자를 바꾼 후 11을 곱하였더니 516이 되었다면, 어떤 두 자리 수는 얼마일까요?","a = 11
b = 516
c = b // a
y = str(c)[1] + str(c)[0]
print(y)",72
597,597,5,자동차로 209km를 가는 데 2시간이 걸렸습니다. 이 자동차가 120km를 가는 데 걸린 시간에 대한 간 거리의 비율을 구하세요.,"a = 209
b = 2
y = a / b
print(y)",60
598,598,6,어떤 수를 6로 나누었더니 몫이 17이 되었습니다. 어떤 수를 구하시오.,"a = 6
b = 17
y = b * a
print(y)",96
599,599,4,"경숙이는 은지의 집에 가기로 하였습니다. 은지네 집은 아파트입니다. 집 근처에 도착하자 779동, 264동, 166동 아파트가 보였습니다. 은지는 이 중에서 가장 큰 수인 동에 산다고 하였습니다. 은지가 사는 동은 몇 동 일지 알아보세요.","a = [779, 264, 166]
y = max(a)
print(y)",341
600,600,1,"밀가루가 10kg있었습니다. 빵을 만드는 데 밀가루의 1/4을 사용했다면, 얼마나 밀가루를 사용한건지 구하시오.","a = 10
b = 1/4
y = a * b
print(y)",2.50
601,601,1,강아지 한 마리의 다리는 7개입니다. 강아지 4마리의 다리는 모두 몇 장일까요?,"a = 7
b = 4
y = a * b
print(y)",28
602,602,4,1부터 54까지의 자연수 중에서 약수가 2개인 수는 몇 개인지 구해보시오.,"a = 1
b = 54
c = 2
d = 0
for i in range(a, b + 1):
    e = 0
    for j in range(1, i + 1):
        if i % j == 0:
            e += 1
    if e == c:
        d += 1
y = d
print(y)",3
603,603,1,4/29가 89개인 수는 얼마가 될가요?,"a = 4/29
b = 89
y = a * b
print(y)",11.71
604,604,1,"재용이가 가지고 있는 연필의 길이는 민우가 가지고 있는 연필의 길이의 2.8배이고, 재용이가 가지고 있는 연필의 길이가 15.85 센티미터라면, 민우가 가지고 있는 연필의 길이는 몇 센티미터인지 구해 보세요.","a = 2.8
b = 15.85
y = b / a
print(y)",6.08
605,605,1,15 x 40을 계산하시오.,"a = 15
b = 40
y = a * b
print(y)",544
606,606,8,"한 변의 길이가 6cm인 정사각형의 둘레는 가로의 길이가 4cm인 직사각형의 둘레와 같다면, 직사각형의 세로의 길이는 몇 cm 입니까?","a = 6
b = 4
c = 4
d = a * b
y = (d - c * 2) / 2
print(y)",7
607,607,8,"윗변의 길이가 9cm, 아랫변의 길이가 9cm인 사다리꼴의 넓이가 35cm²일 때 높이는 몇 센치미터인가요?","a = 9
b = 9
c = 35
y = c * 2 / (a + b)
print(y)",10
608,608,5,"경원이는 뒤에서 11번째 줄, 왼쪽에서 2번째 열, 오른쪽에서 24번째 열, 앞에서 4번째 줄에 서서 체조를 하고 있습니다. 각 줄마다 서 있는 학생의 수가 같다고 할 때, 체조를 하고 있는 학생은 모두 몇 명입니까?","a = 2
b = 11
c = 4
d = 24
y = (a + b - 1) * (c + d - 1)
print(y)",441
609,609,1,"보형이네 반 학생 99명 중에서, 9 명씩 3팀은 특별활동 시간에 볼링부를 하고,  나머지는 다른반 학생 46명과 사진부를 합니다. 특별활동 시간에 사진부를 하는 학생들은 총 몇 명입니까?","a = 99
b = 9
c = 3
d = 46
y = a - (b * c) + d
print(y)",48
610,610,8,긴 변이 18cm 짧은 변이 6cm인 직사각형 모양의 종이를 잘라서 한 변이 6cm인 정사각형을 여러 개 만들려고 합니다. 정사각형은 몇 개까지 만들 수 있습니까?,"a = 18
b = 6
c = 6
y = (a // c) * (b // c)
print(y)",8
611,611,1,보라색 끈의 길이는 0.84m이고 무지개색  끈의 길이는 보라색 끈의 길이의 8배입니다.무지개 끈의 길이는 몇 m일까요?,"a = 0.84
b = 8
y = a * b
print(y)",7.12
612,612,1,소설책  81 권을 책꽂이 2칸에 똑같게 나누어 꽂으려고 합니다. 한 칸에 몇 권씩 꽂을 수 있을까요?,"a = 81
b = 2
y = a // b
print(y)",9
613,613,6,"어떤 수를 9으로 나누어야 할 것을 잘못하여 2로 나누었더니 몫은 16, 나머지는 1이 되었습니다. 바르게 계산한 몫과 나머지의 합은 얼마인지 구해 보세요.","a = 9
b = 2
c = 16
d = 1
e = b * c + d
y = (e // a) + (e % a)
print(y)",21
614,614,1,"축구공을 그물망 한 개에 6개씩 담으려고 합니다. 그물망 6개에 담고 남은 축구공이 1개일 때 , 축구공은 모두 몇 개입니까?","a = 6
b = 6
c = 1
y = a * b + c
print(y)",22
615,615,3,"7장의 숫자 카드 1, 3, 9, 8를 모두 사용하여 만들 수 있는 네자리수 중 4550보다 큰 숫자는 몇 개 일까요?","from itertools import permutations

a = ['1', '3', '9', '8']
b = map(''.join, permutations(a, 7))
b = list(b)
y = 0
for i in b:
    if int(i) > 4550:
        y += 1
print(y)",22
616,616,7,"지민이와 민정이는 미술 시간에 여러 가지 도형 만들기를 했습니다. 지민이는 색종이를 오려 오각형 5개를 만들었고, 민정이는 삼각형 5개와 사각형 9개를 만들었습니다. 만든 도형의 변의 수의 합이 더 많은 사람은 누구일까요?","a = 9
b = 5
c = 5
d = 3
e = 5
f = 4
dicts = {'지민': a * b, '민정': c * d + e * f}
y = max(dicts, key=dicts.get)
print(y)",지민
617,617,7,"212, 394 중에서 더 큰 수는 무엇입니까?","a = [212, 394]
y = max(a)
print(y)",172
618,618,8,넓이가 58cm인 원의 반지름의 길이가 네 배가 될 경우 넓이를 무엇인가요?,"import math

a = 58
b = 4
c = math.pi
y = a * (b ** 2)
print(y)",960
619,619,6,어떤 수에 3를 곱해야 할 것을 실수로 9를 빼었더니 24가 되었습니다. 바르게 계산하면 얼마입니까?,"a = 3
b = 9
c = 24
y = (c + b) * a
print(y)",200
620,620,1,335명의 학생을 82개의 팀으로 나누어 피구를 하려고 합니다. 한 팀 당 몇 명으로 이루어져야 할까요?,"a = 335
b = 82
y = a // b
print(y)",5
621,621,8,둘레가 182cm인 원의 반지름은 몇 cm인가요? 원주율은 5.1로 계산합니다.,"a = 182
b = 5.1
c = 2
y = a / b / c
print(y)",30
622,622,8,넓이가 70센티미터²이고 밑변의 길이가 25센티미터인 직각삼각형의 높이는 몇 센티미터인지 구하세요.,"a = 70
b = 25
y = a / b * 2
print(y)",10
623,623,1,"구슬이 한 봉지에 23개씩 들어 있을 때, 2 봉지에 있는 구슬은 총 몇 개입니까?","a = 23
b = 2
y = a * b
print(y)",60
624,624,8,밑변의 길이가 16.1미터이고 높이가 밑변의 길이의 1.8배인 평행사변형 모양의 밭의 넓이는 몇 제곱미터입니까?,"a = 16.1
b = 1.8
c = a * b
y = a * c
print(y)",145.65599999999998
625,625,8,넓이가 90cm²이고 높이가 2cm인 삼각형이 있습니다. 이 삼각형의 밑변의 길이는 몇 cm인지 구해 보세요.,"a = 90
b = 2
y = a * 2 / b
print(y)",36
626,626,1,딱지가 한 상자에 208개씩 들어 있습니다. 72상자에는 딱지가 모두 몇 개 들어 있을까?,"a = 208
b = 72
y = a * b
print(y)",6750
627,627,7,"유정이의 줄넘기의 길이는 1 미터 35 센티미터입니다. 진희의 줄넘기의 길이는 295 센티미터라고 한다면, 누구의 줄넘기가 더 길까요?","a = (100 * 1) + 35
b = 295
dicts = {'유정': a, '진희': b}
y = max(dicts, key=dicts.get)
print(y)",유정
628,628,1,"영지네 학교의 여학생 수는 436 명이고, 남학생은 여학생보다 81 명 더 많습니다. 영지네 학교의 전체 학생 수는 모두 몇 명일까요?","a = 436
b = 81
y = a + (a + b)
print(y)",889
629,629,7,"진선이와 민진이는 콜라를 마셨습니다. 진선이는 한 병의 6/5을 마셨고, 민진이는 한 병의 8/5를 마셨습니다. 더 많이 사람의 이름을 적으시오.","a = 6/5
b = 8/5
dicts = {'진선': a, '민진': b}
y = max(dicts, key=dicts.get) 
print(y)",민진
630,630,8,"둘레가 91cm 인 정사각형과 가로가 10cm이고, 둘레가 52cm 인 직사각형의 넓이의 합은 얼마입니까?","a = 91
b = 4
c = 10
d = 52
e = (a / b) ** 2
f = c * (d / 2 - c)
y = e + f
print(y)",194
631,631,1,도찬이는 문구점에서 800원짜리 지우개 1개와 163원짜리 색연필 10자루를 사고 4298원을 냈습니다. 거스름 돈으로 얼마를 받아야 하는지 계산해보시오.,"a = 800
b = 1
c = 163
d = 10
e = 4298
y = e - (a * b + c * d)
print(y)",1100
632,632,1,민헌이네 모둠은 연극을 하기 위해 깻잎 머리띠를 만들었습니다. 깻잎 머리띠 하나에 잎을 9개씩  붙였다면 머리띠를 4개 만들었다면 머리띠에 붙은 잎은 모두 몇 개가 될까요?,"a = 9
b = 4
y = a * b
print(y)",40
633,633,7,"세찬이는 하루 14시간 중에서 1/5만큼, 현무는 1/9만큼 비행기를 탔습니다. 누가 더 비행기를 오래 탔을까요?","a = 14
b = 1 / 5
c = 1 / 9
dicts = {'세찬' : a * b, '현무' : a * c}
y = max(dicts, key=dicts.get)
print(y)",세찬
634,634,5,109과 116을 어떤 수로 나누면 두 수 모두 나누어떨어집니다. 어떤 수 중에서 가장 큰 수는 얼마인가요?,"import math

a = 109
b = 116
y = math.gcd(a, b)
print(y)",30
635,635,8,둘레가 52센티미터인 정칠각형의 한 변은 몇 센티미터 입니까?,"a = 52
b = 7
y = a / b
print(y)",11
636,636,8,"원의 반지름이 4cm라면, 원의 둘레는 몇 cm인가요? 원주율은 6.26로 계산합니다.","a = 4
b = 2
c = 6.26
y = a * b * c
print(y)",43.96
637,637,5,"4909, 9533, A 규칙에 맞는 수 A는 얼마입니까?","a = 9533
b = 4909
c = a - b
y = a + c
print(y)",7170
638,638,3,"3 장의 숫자 카드 9, 2, 1가 있습니다. 이를, 한 번씩만 사용하여 두 자리 수와 한 자리 수를 만들고 나눗셈을 하려고 합니다. 몫이 가장 작을 때의 몫과 나머지의 합을 구하시오.","a = [9, 2, 1]
a.sort()
c = 10*a[0] + a[1]
d = a[2]
y = c // d + c % d
print(y)",4
639,639,8,"가로가 26cm, 세로가 8cm인 직사각형의 네 변의 길이의 합은 몇 cm입니까?","a = 26
b = 8
y = (a + b) * 2
print(y)",46
640,640,5,"어떤 수에서 31씩 커지도록 2번 뛰어 세었더 니 666이 되었다면, 어떤 수는 얼마인지 구하세요.","a = 31
b = 2
c = 666
y = c - (a * b)
print(y)",250
641,641,3,"3장의 숫자카드 1, 3, 5, 7, 9 중에서, 카드를 한 번씩만 사용하여  만들 수 있는 두 자리 수 중 가장 큰 수를 구하세요.","from itertools import permutations

a = ['1', '3', '3', '7', '9']
y = int(max(map(''.join, permutations(a, 2))))
print(y)",97
642,642,3,"숫자 카드0, 7, 3, 9 네장을 한 번씩 모두 사용하여 합이 가장 큰 덧셈식의 합을 구하시오.","from itertools import permutations

a = ['0', '7', '3', '9']
b = list(map(''.join, permutations(a)))
c = []
for i in b:
    d = int(i[:2])
    e = int(i[2:])
    c.append(d + e)
y = max(c)
print(y)",162
643,643,8,"어느 직사각형의 가로와 세로의 비는 7:7입니다. 이 직사각형의 둘레가 34cm라면, 가로는 몇 cm인가요?","a = 7
b = 7
c = 34
y = (c / 2) / (a + b) * a
print(y)",5
644,644,1,"수련은 13893원짜리 지폐 4장, 9857원짜리 지폐 8장, 603원짜리 동전 4개, 10원짜리 동전 2개를 모았습니다.수련이가 모은 돈은 모두 얼마인가?","a = 3 * 16893
b = 7 * 9853
c = 4 * 603
d = 2 * 10
y = a + b + c + d
print(y)",104530
645,645,1,지선이는 마카롱 511개를 샀습니다. 마카롱을 접시에 15개씩 모두 담으려면 접시는 모두 몇 개가 필요한가요?,"from math import ceil

a = 511
b = 15
y = ceil(a / b)
print(y)",17
646,646,8,둘레가 79센티미터인 정사각형의 각 변의 가운데를 이어 그린 마름모의 넓이는 몇 센티미터²인지 구하세요.,"a = 79
b = 4
y = (a / b) ** 2 / 2
print(y)",50
647,647,7,"현종이는 클립을 25개 가지고 있습니다. 명주는 클립을 현종이보다 13개 더 적게 가지고 있고 재하는 명주보다 41개 더 많이 가지고 있다면, 클립을 가장 많이 가지고 있는 사람의 이름을 적으시오.","a = 25
b = 13
c = 41
dicts = {'현종': a, '명주': a - b, '재하': a - b + c}
y = max(dicts, key=dicts.get)
print(y)",재하
648,648,8,"아랫변이 374cm, 윗변이 633cm, 높이가 558cm인 사다리꼴이 있습니다. 이 사다리꼴의 넓이를 몇 m²입니까?","a = 374
b = 633
c = 558
y = (a + b) * c / 2 / 10000
print(y)",10
649,649,6,"어떤 수에 2을 곱해야 하는데, 뺐더니 90이 되었습니다. 바르게 계산하면 얼마입니까?","a = 2
b = 90
y = (b + a) * a
print(y)",279
650,650,4,9/20보다 크고 43/2보다 작은 자연수는 모두 몇 개일까요?,"from math import ceil

a = 9//20
b = ceil(43/2)
y = b - a - 1
print(y)",18
651,651,6,어떤 수에 9을 곱해야 할 것을 실수로 뺐더니 31이 되었습니다. 바르게 계산하면 얼마인지 구해 보시오.,"a = 9
b = 31
y = (a + b) * a 
print(y)",196
652,652,4,6164보다 크고 4060보다 작은 수 중 일의 자리 숫자가 7인 수는 모두 몇 개일까요?,"a = 6164
b = 4060
c = 7
y = 0
for i in range(a + 1, b):
    if i % 10 == c:
        y += 1
print(y)",39
653,653,8,한 변의 길이가 7센티미터인 정칠각형과 한 변의 길이가 10센티미터인 정십각형이 있습니다. 두 도형의 둘레의 합은 몇 센티미터 인지 구하시오.,"a = 7
b = 7
c = 10
d = 10
y = a * b + c * d
print(y)",149
654,654,5,수업 시간에 남학생 1명과 여학생 1명으로 한 모둠을 만들었습니다. 여학생이 64명이면 남학생은 몇 명인지 구하시오.,"a = 1
b = 1
c = 64
d = a // b
y = c * d
print(y)",30
655,655,8,"윗변이 8cm, 밑변이 54cm, 높이가 3cm인 사다리꼴이 있습니다. 이 사다리꼴의 넓이를 구하세요.","a = 8
b = 54
c = 3
y = (a + b) * c / 2
print(y)",70
656,656,1,"사과가 80개 있습니다. 그중 5/9를 팔았다면, 남은 사과는 몇 개입니까?","a = 80
b = 5/9
y = int(a - a * b)
print(y)",60
657,657,1,구슬 11개를 접시 8개에 똑같이 담으려고 합니다. 접시 1개에 구슬을 몇 개씩 담을 수 있는지 알아보시오.,"a = 11
b = 8
y = a // b
print(y)",7
658,658,8,둘레가 60cm인 정사각형의 각 변의 가운데를 이어 그린 마름모의 넓이는 몇 cm²인지 구하세요.,"a = 60
b = 4
y = (a / b) ** 2 / 2
print(y)",50
659,659,3,"4장의 숫자 카드 3, 5, 7, 9를 한 번씩만 사용하여 3자리 수 * 1 자리수 의 식을 만드려고 합니다. 이때, 가장 작은 곱을 구하시오.","from itertools import permutations

a = ['3', '5', '7', '9']
b = list(map(''.join, permutations(a)))
c = []
for i in b:
    d = int(i[:3])
    e = int(i[3:])
    c.append(d * e)
y = min(c)
print(y)",1737
660,660,7,"자동차는 7시간 동안 485km를 달리고, 버스는 3시간 동안 474km를 달립니다. 자동차와 버스 중 어느 것이 더 빠른가요?","a = 7
b = 485
c = 3
d = 474
dicts = {""자동차"": b / a, ""버스"": d / c}
y = max(dicts, key=dicts.get)
print(y)",자동차
661,661,6,어떤 수에 3를 곱해야 할 것을 실수로 뺐더니 11이 되었습니다. 바르게 계산하면 얼마입니까?,"a = 3
b = 11
y = (b + a) * a
print(y)",110
662,662,8,반지름이 5cm인 원의 둘레는 몇cm인지 구하시오. 원주율은 5으로 계산합니다.,"a = 5
b = 5
y = a * b * 2
print(y)",24
663,663,4,19와 92의 최대공약수를 구하세요.,"import math

a = 19
b = 92
y = math.gcd(a, b)
print(y)",6
664,664,8,"윗변이 285m, 밑변이 390m, 높이가 514m인 사다리꼴 모양의 땅이 있습니다. 이 땅을 네 사람에게 똑같이 나누어 주려고 할 때, 네 명에게 나누어 줄 수 있는 땅의 넓이는 몇 ㎡인지 구하시오.","a = 285
b = 390
c = 514
d = (a + b) * c / 2
e = 4
y = d / e
print(y)",22500
665,665,1,현미 32.4kg을 한 봉지에 9kg씩 담으려고 합니다. 담을 수 있는 봉지 수는 몇 개이고 남는 현미는 몇 kg인지 구하여 둘의 합을 쓰시오.,"a = 32.4
b = 9
c = a // b
d = a - b * c
y = c + d
print(y)",10.40
666,666,8,한 변이 26cm 인 정사각형 모양의 책의 둘레를 구하시오.,"a = 26
b = 4
y = a * b
print(y)",128
667,667,1,한 시간에 48바퀴를 도는 모터가 있습니다. 모터가 855바퀴 돌았다면 몇 시간 동안 돌았을까?,"a = 48
b = 855
y = b // a
print(y)",7
668,668,1,"민수는 오늘 오전에는 9시간 동안 밤을 주웠고, 오후에는 4시간 동안 주웠습니다. 민수는 오늘 몇 시간 동안 밤을 주웠을까요?","a = 9
b = 4
y = a + b
print(y)",9
669,669,8,한 변이 3cm인 정사각형 모양의 타일을 겹치지 않게 37장 붙였습니다. 타일을 붙인 부분의 넓이는 몇 cm²인가요?,"a = 3
b = 37
y = a * a * b
print(y)",120
670,670,1,"색종이를 현수는 33장씩 49묶음 가지고 있고, 강호는 172장씩 7묶음 가지고 있습니다. 두 사람이 가진 색종이의 차는 몇인지 구해보시오.","a = 33
b = 49
c = 172
d = 7
y = abs(a * b - c * d)
print(y)",6
671,671,1,사과 77개를 한 명에게 7 개씩 주면 몇 명에게 나누어 줄 수 있습니까?,"a = 77
b = 7
y = a // b
print(y)",9
672,672,1,6.5 x 8.2를 계산하시오.,"a = 6.5
b = 8.2
y = a * b
print(y)",38.16
673,673,8,"넓이가 147센티미터²인 원의 반지름의 길이를 두 배로 늘렸습니다. 그렇다면, 늘린 원의 둘레는 몇 센티미터인가요?","import math

a = 147
b = 2
c = math.pi
y = (((a / c) ** 0.5) * b * c * 2) 
print(y)",72.64898938065726
674,674,1,"가을운동회가 열렸습니다. 청군이 365명, 홍군이 426명일 때 청군과 홍군은 모두 몇 명인지 구하시오.","a = 365
b = 426
y = a + b
print(y)",685
675,675,8,연주는 지름이 3.5센티미터인 동전을 굴린 다음 동전이 움직인 거리를 보니 94.5센티미터였습니다. 동전 모형이 몇 바퀴 굴러갔나요?,"a = 3.5
b = 94.5
y = b / a
print(y)",12.0
