,Unnamed: 0,class,problem,code,answer
975,975,7,"수환이의 책가방 무게는 2.9kg이고, 지영이의 책가방 무게는 2.6kg입니다. 수환이와 지영이 중 책가방이 더 가벼운 사람은 누구일지 찾아보시오.","dicts = {""수환"": 2.9, ""지영"": 2.6}
y = min(dicts, key=dicts.get)
print(y)",수환
976,976,1,"소유네 반은 한 모둠에 1명씩 35모둠이라면, 소유네 반 학생은 모두 몇 명인지 구하세요.","a = 1
b = 35
y = a * b
print(y)",50
977,977,1,수성사인펜 68자루를 한 명에게 8자루씩 주려고 합니다. 수성 사인펜을 몇 명에게 나누어 줄 수 있을까요?,"a = 68
y = a // 8
print(y)",8
978,978,6,"어떤 수에 113을 곱했습니다. 결과가 401이라면, 어떤 수는 얼마입니까?","a = 113
b = 401
y = b / a
print(y)",3
979,979,6,어떤 수를 3로 나누어야 할 것을 잘못하여 8로 나누었더니 4이 되었습니다. 바르게 계산하면 얼마입니까?,"a = 3
b = 8
c = 4
y = b * c / a 
print(y)",6
980,980,1,"책장의 무게는 36kg 이고, 책의 무게는 0.4 kg라면, 책장의 무게는 책의 무게의 몇 배입니까?","a = 36
b = 0.4
y = a / b
print(y)",40
981,981,1,"윤정이네 반은 남학생이 30명, 여학생이 19명입니다. 윤정이네 반 학생 중 동생이 있는 학생이 21명이라면 동생이 없는 학생은 몇 명일까요?","a = 30
b = 19
c = a + b
d = 21
y = c - d
print(y)",19
982,982,1,윤주는 색종이 77장을 가지고 있었습니다. 이 중에서 몇장을 오빠에게 주었더니 39장이 남았습니다. 윤주는 오빠에게 색종이 몇장을 주었는지 구하시오.,"a = 77
b = 39
y = a - b
print(y)",20
983,983,1,"집에서 도서관까지의 거리는 69/12 km이고, 은행까지의 거리는 3.14 km라고 한다면, 은행은 도서관보다 집에서 얼마나 멀까요?","a = 69/12
b = 3.14
y = b - a
print(y)",0.76
984,984,7,"빵을 만드는 데 밀가루를 민수는 7/16봉지, 진석이는 1/2봉지 사용했습니다. 누가 밀가루를 더 많이 사용했는지 구해 보시오.","a = 7/16
b = 1/2
dicts = {'민수': a, '진석': b}
y = max(dicts, key=dicts.get) 
print(y)",진석
985,985,7,"냉장고에 물이 8/6리터 있고, 우유가 3/8리터 있다면, 물과 우유 중 무엇이 더 많이 있습니까?","a = 8 / 6
b = 3 / 8
dicts = {'물': a, '우유': b}
y = max(dicts, key=dicts.get)
print(y)",물
986,986,7,"자동차 공장에서 1월에는 자동차 890대, 3월에는 자동차 519대를 만들었다면, 1월과 2월 중 몇 월에 자동차를 더 많이 만들었는지 구하세요.","a = 891
b = 519
dicts = {""1"": a, ""3"": b}
y = max(dicts, key=dicts.get)
print(y)",1
987,987,5,"0.1이 A개인 수는 0.5이고, 0.8는 0.1이 B개인 수라고 할때, A와 B의 합을 구하시오.","a = 0.1
b = 0.5
c = 0.8
y = c / a + b / a
print(y)",14
988,988,5,"6의 배수인 어떤 수가 있습니다. 이 수의 약수를 모두 더하였더니 68가 되었다면, 어떤 수는 얼마일까요?","a = 6
b = 68

for i in range(1, 100):
    c = a * i
    d = 0
    for k in range(1, c + 1):
        if c % k == 0:
            d += k
    if d == b:
        y = c
        break
print(y)",30
989,989,4,"2개의 숫자 1, 4, 4, 8 중에서 87/54을 약분하려고 할 때 분모와 분자를 나눌 수 없는 수의 개수를 구하세요.","a = [1, 4, 2, 8]
b = 87
c = 54
y = 0
for i in a:
    if b % i != 0 or c % i != 0:
        y += 1
print(y)",2
990,990,1,246－58÷2＋53를 계산하세요.,"a = 246
b = 58
c = 2
d = 53
y = a - b / c + d
print(y)",137
991,991,8,한변의 길이가 5센티미터인 정육각형의 모든 변의 합을 구하시오.,"a = 5
b = 6
y = a * b
print(y)",48
992,992,1,한 사람이 한 시간에 종이꽃을 6개씩 만들 수 있습니다. 1명이 종이꽃 90개를 만들려면 몇 시간이 걸립니까?,"a = 6
b = 90
y = b / a
print(y)",15
993,993,8,"네 변의 길이의 합이 39cm 인 직사각형의 가로가 10cm 이면, 세로는 몇 cm 입니까?","a = 39
b = 10
y = (a - b * 2) / 2
print(y)",13
994,994,5,다음 식 56/9=A 과 9*A=72 이 있습니다. 이를 만족하는 A를 구하시오. ,"a = 56
b = 9
y = a / b
print(y)",8
995,995,8,부피가 1cm3인 쌓기나무를 한 층에 50개씩 쌓아 부 피가 1000cm3 인 직육면체를 만들었습니다. 이 직육면체 의 쌓기나무는 몇 층으로 쌓여 있습니까?,"a = 1000
b = 50
y = a // b
print(y)",20
996,996,7,연희는 816원짜리 사인펜 7자루와 555원짜리 색연필 6자루를 샀습니다. 사인펜의 총 금액과 색연필의 총 금액 중 더 큰 것은 무엇일까요?,"a = 816
b = 7
c = 555
d = 6
dicts = {'사인펜': a * b, '색연필': c * d}
y = max(dicts, key=dicts.get)
print(y)",색연필
997,997,4,46보다 크고 68보다 작은 수 중에서 6의 배수의 개수는 몇 개일까?,"a = 46
b = 68
c = 6
y = 0
for i in range(a + 1, b):
    if i % c == 0:
        y += 1
print(y)",5
998,998,1,"길이가 5 센티미터 2 밀리미터 인 철사를 9 도막으로 똑같이 나누었다면, 철사 한 도막의 길이는 몇 밀리미터 입니까?","a = 5 * 10 + 2
b = 9
y = a / b
print(y)",8
999,999,4,"숫자 32, 37, 6, 76, 7 중에서, 가장 큰 수를 가장 작은 수로 나눈 몫을 구하시오. ","a = [32, 37, 6, 76, 7]
y = max(a) // min(a)
print(y)",11
1000,1000,8,한 변의 길이가 8cm인 정팔각형과 한 변의 길이가 8cm인 정사각형의 둘레의 합을 구하시오. ,"a = 8
b = 8
c = 8
d = 4
y = a * b + c * d
print(y)",80
1001,1001,7,12개씩 들어간 초콜릿 1봉지와 23개씩 들어간 사탕 2봉지가 있습니다. 초콜릿과 사탕 중 어느 것이 더 많습니까?,"a = 12
b = 1
c = 23
d = 2
dicts = {'초콜릿': a*b, '사탕': c*d}
y = max(dicts, key=dicts.get)
print(y)",사탕
1002,1002,5,"A는 5×3×2×13×11, B는 2×2×5×19이라고 합니다. 이때, A. B의 최대공약수와 최소공배수의 합을 구하세요.","import math

a = 5 * 3 * 2 * 13 * 11
b = 2 * 2 * 5 * 19
y = math.gcd(a, b) + a * b // math.gcd(a, b)
print(y)",8060
1003,1003,8,한변의 길이가 1센티미터인 정오각형이 있습니다. 이 정오각형의 둘레를 구하시오.,"a = 1
b = 5
y = a * b
print(y)",10
1004,1004,7,"지혜는 오늘 수학을 3.1시간, 국어를 22/2시간, 과학을 2.8시간 공부했다면, 지혜가 가장 공부를 적게 한 과목은 무엇인가요?","a = 3.1
b = 22/2
c = 2.8
d = {'수학': a, '국어' : b, '과학' : c}
y = min(d, key=d.get)
print(y)",수학
1005,1005,8,"가로가 6센티미터, 세로가 9센티미터인 직사각형의 네 변의 길이의 합은 몇 센티미터입니까?","a = 6
b = 9
y = (a + b) * 2
print(y)",24
1006,1006,8,"1미터인 철사로 한 변의 길이가 23센티미터인 정삼각형과 가로 길이 4센티미터, 세로 길이 5센티미터인 직사각형을 만들었다면, 남은 철사의 길이는 몇 센티미터인가요?","a = 100
b = 23
c = 4
d = 5
y = a - (b * 3 + 2 * (c + d))
print(y)",148
1007,1007,8,세 변의 길이가 같은 삼각형의 한변의 길이는 9cm입니다. 이 삼각형의 세 변의 길이의 합은 몇cm 입니까?,"a = 3
b = 9
y = a * b
print(y)",21
1008,1008,5,곱셈식 20*2=56*A를 만족하는 A를 구하시오. ,"a = 20
b = 2
c = 56
y = (a * b) / c
print(y)",3
1009,1009,1,서울에서 부여까지는 492km입니다. 한 시간에 10km를 가는 자동차로 서울에서 출발하여 부여까지 가려고 합니다. 4시간을 갔다면 남은 거리는 몇 km일까요?,"a = 492
b = 10
c = 4
y = a - (b * c)
print(y)",98
1010,1010,8,반지름의 길이가 6센티미터인 원이 있습니다. 이 원의 넓이는 몇 센티미터²인가요?,"import math

a = 6
b = math.pi
y = (a ** 2) * b
print(y)",153.93804002589985
1011,1011,8,둘레가 80cm인 정사각형의 한 변의 길이는 몇 cm일까요?,"a = 80
b = 4
y = a / b
print(y)",20
1012,1012,1,수진이는 흰 바둑돌 5개와 검은 바둑돌 5개를 가지고 있다. 수진이가 가지고 있는 바둑돌은 모두 몇 개일까요?,"a = 5
b = 5
y = a + b
print(y)",7
1013,1013,8,"동우는 지름이 62cm 인 굴렁쇠를 일직선으로 3바퀴 굴렸더니 895.9cm 왔습니다. 그렇다면, 굴렁쇠의 둘레는 지름의 몇 배입니까?","a = 895.9
b = 3
c = 62
d = a / b
y = d / c
print(y)",3.14
1014,1014,1,지민이는 9496원을 가지고 있습니다. 12173원이 되려면 얼마가 더 필요할까요?,"a = 12173
b = 9496
y = a - b
print(y)",6500
1015,1015,1,꽃종이로 카네이션을 만들려고 합니다. 카네이션 한 송이를 만드는 데 꽃종이 10장이 필요합니다. 카네이션 4송이를 만드는 데 필요한 꽃종이는 몇 장인지 구하시오,"a = 10
y = a * 4
print(y)
",60
1016,1016,1,어떤 수의 배수 중 가장 작은 수부터 8번째 배수와 7번째 배수의 차는 13입니다. 어떤 수의 9번째 수를 구해 보세요.,"a = 8
b = 7
c = 13
d = 9
y = c * (d / (b - a))
print(y)",135
1017,1017,3,"숫자 카드 1, 6, 2, 5가 있습니다. 이를 한 번씩만 사용하여 2개의 두 자리 수를 만들었을 때, 두 수의 가장 큰 곱을 구하세요.","from itertools import permutations

a = ['1', '6', '2', '5']
b = list(map(''.join, permutations(a)))
c = []
for i in b:
    d = int(i[:2])
    e = int(i[2:])
    c.append(d * e)
y = max(c)
print(y)",5248
1018,1018,1,양초는 고체 상태입니다. 양초는 142도에서 가열하면 액체가 됩니다. 어느 양초가게에서는 선물세트에 이 양초를 8개씩 넣어서 판매합니다.  이 가게에 있는 양초가 366개라면 선물세트를 몇세트까지 팔 수 있을까요?,"a = 142
b = 8
c = 366
y = c // b
print(y)
",40
1019,1019,6,어떤 숫자를 0.5으로 나누어야 할 것을 잘못하여 1.6으로 나누었더니 7.69가 되었습니다. 바르게 계산하면 얼마인가요?,"a = 0.5
b = 1.6
c = 7.69
y = (c * b) / a
print(y)",11.39
1020,1020,1,"윤희네 반은 1명씩 8모둠이 있다면, 반 학생은 모두 몇 명인지 구하세요.","a = 1
b = 8
y = a * b
print(y)",30
1021,1021,8,"둘레가 같은 정십각형과 정구각형이 있습니다. 정구각형의 한 변의 길이가 18cm일 때, 정십각형의 한 변의 길이는 몇 cm인가요?","a = 18
b = 9
c = 10
y = c * b / a
print(y)",9
1022,1022,4,1/25보다 크고 1/2보다 작은 단위분수는 모두 몇 개일까요?,"a = 1 / 25
b = 1 / 2
y = 0
i = 2
while True:
    if 1 / i > a and 1 / i < b:
        y += 1
    elif 1 / i <= a and 1 / i < b:
        break
    i += 1
print(y)",12
1023,1023,8,가로의 길이가 19cm이고 세로의 길이가 A인 직사각형의 둘레가 71cm일 때 A를 구하세요.,"a = 19
b = 71
y = (b - a - a) / 2
print(y)",23
1024,1024,2,"학교에서 국어, 수학, 사회의 순서로 시험을 봤습니다. 세 번째로 시험을 본 과목은 무엇입니까?","a = ['국어', '수학', '사회']
b = 3
y = a[b - 1]
print(y)",사회
1025,1025,5,"어떤 수와 9을 곱하면 39가 나옵니다. 45를 어떤 수로 나눈다면, 몫은 얼마입니까?","a = 9
b = 39
c = 45
y = c // (b / a)
print(y)",4
1026,1026,1,정희네 과수원에서 오늘 수확한 사과를 한 상자에 16개씩 담았더니 96상자가 되고 9개가 남았습니다. 정희네 과수원에서 오늘 수확한 사과는 모두 몇 개인지 구해보시오.,"a = 16
b = 96
c = 9
y = a * b + c
print(y)",1018
1027,1027,7,"경진이는 1/2시간 동안, 인수는 1/6시간 동안 운동을 했습니다. 누가 운동울 더 오래했는지 구해 보시오.","a = 1 / 2
b = 1 / 6
dicts = {'경진': a, '인수': b}
y = max(dicts, key=dicts.get) 
print(y)",인수
1028,1028,1,길이가 6.9m인 색 테이프 중 3.81m를 사용했습니다. 남은 색 테이프는 몇 m 인지 소수점 아래 둘 째 자리까지 표기하시오.,"a = 6.9
b = 3.81
y = a - b
print(""{:.2f}"".format(y))",1.62
1029,1029,8,"네 변의 길이의 합이 70cm 인 직사각형의 가로가 24cm 라면, 세로의 길이는 몇 cm 입니까?","a = 70
b = 24
y = (a - b * 2) / 2
print(y)",13
1030,1030,5,"어떤 양초에 불을 붙이고 90분이 지난 후에 길이를 재어 보니 131밀리미터 였습니다. 이 양초는 10분에 6밀리미터씩 일정하게 탑니다. 그렇다면, 처음 양초의 길이는 몇 밀리미터 입니까?","a = 90
b = 131
c = 10
d = 6
y = b + (a / c * d)
print(y)",158
1031,1031,4,"숫자 2, 66, 28중에서, 가장 큰 수를 가장 작은 수로 나눈 몫을 구해 보시오.","a = [2, 66 , 28]
y = max(a) // min(a)
print(y)",9
1032,1032,7,"A의 길이는 3.1m이고, B의 길이는 78/33m입니다. 더 긴 기호를 적으시오.","a = 3.1
b = 78 / 33
dicts = {'A': a, 'B': b}
y = max(dicts, key=dicts.get) 
print(y)",B
1033,1033,8,한변의 길이가 8센티미터인 정육각형이 있습니다. 이 정육각형의 둘레를 구하시오.,"a = 8
b = 6
y = a * b
print(y)",30
1034,1034,8,둘레가 47cm인 직사각형의 세로 길이가 가로 길이의 3배일 때 가로는 몇 cm입니까?,"a = 47
b = 3
y = a / 2 / (b + 1)
print(y)",8
1035,1035,3,"9장의 수 카드 1, 7, 5 를 한 번씩 사용하여 만들 수 있는 가장 큰 수와 가장 작은 수의 차를 구하세요.","from itertools import permutations

a = ['1', '9', '7']
b = int(max(map(''.join, permutations(a, 5))))
c = int(min(map(''.join, permutations(a, 3))))
y = b - c
print(y)",792
1036,1036,8,한 변의 길이가 14센티미터인 정구각형의 둘레는 몇 센티미터인가요?,"a = 14
b = 9
y = a * b
print(y)",108
1037,1037,3,"2장의 숫자 카드 9, 5, 4, 7 중에서, 1장을 한 번씩만 사용하여 만들 수 있는 두 자리 수 중에서 가장 큰 수와 가장 작은 수의 곱을 구해보시오.","from itertools import permutations

a = ['9', '5', '2', '7']
b = 1
c = int(max(map(''.join, permutations(a, b))))
d = int(min(map(''.join, permutations(a, b))))
y = c * d
print(y)",3298
1038,1038,4,"3개의 수 21, 55, 2가 있습니다. 이중에서 2 개를 골라 곱한 값이 110이라고 합니다. 고른 두 수 중에서 큰 값을 구하시오.","from itertools import combinations

a = [21, 55, 2]
b = 2
c = 110
d = combinations(a, b)
for i in d:
    if i[0] * i[1] == c:
        y = max(i[0], i[1])
        break
print(y)",55
1039,1039,8,오각기둥의 모서리는 모두 몇 개일까요?,"a = 5
y = a * 3
print(y)",15
1040,1040,1,누나의 몸무게는 수찬이의 몸무게의 3배보다 1.1 kg 이 더 무겁습니다. 수찬이의 몸무게가 71.9 kg 이면 누나의 몸무게는 몇 kg입니까?,"a = 3
b = 1.1
c = 71.9
y = c * a + b
print(y)",165
1041,1041,1,도마뱀의 다리는 3개입니다. 도마뱀  86마리의 다리는 모두 몇 개 일까요?,"a = 3
b = 86
y = a * b
print(y)",112
1042,1042,8,넓이가 43센티미터²이고 높이가 12센티미터인 삼각형이 있습니다. 이 삼각형의 밑변의 길이는 몇 센티미터인지 구해 보세요.,"a = 43
b = 12
y = a / b * 2
print(y)",10.0
1043,1043,1,"초콜릿 89개를 한 사람에게 13개씩 나누어 주려고 한다면, 초콜릿을 몇 명에게 나누어 줄 수 있는지 구해 보시오. ","a = 89
b = 13
y = a // b
print(y)",9
1044,1044,5,"두 수 A, B가 있습니다. A는 2×8×9×21입니다. B는 2×6×10×14입니다. A과 B의 공약수 중에서 가장 큰 수를 구해보세요.","import math

a = 2 * 8 * 9 * 21
b = 2 * 6 * 10 * 14
y = math.gcd(a, b)
print(y)",10
1045,1045,4,"34, 91, 25가 있습니다. 이 중에서 가장 큰 수에서 가장 작은 수를 뺀 값을 구하시오.","a = [34, 91, 25]
y = max(a) - min(a)
print(y)",35
1046,1046,8,한 변의 길이가 25cm인 정사각형의 넓이는 몇 cm²인가요?,"a = 25
y = a ** 2
print(y)",225
1047,1047,8,한 변의 길이가 2.9미터인 정사각형이 있습니다. 이 정사각형의 넓이는 몇 제곱미터입니까?,"a = 2.9
y = a ** 2
print(y)",20.25
1048,1048,1,연필이 84 자루 있습니다. 남학생 6명과 여학생 2명이 각각 8자루씩 나누어 가졌습니다. 남은 색연필은 몇 자루일까요?,"a = 84
b = 6
c = 2
d = 8
y = a - (b + c) * d
print(y)",32
1049,1049,1,"문성이네 반 학생 18명은 7명씩 7모둠으로 나누어 교실 청소를 하고, 보건실에 간 1명을 뺀 나머지는 복도 청소를 했습니다. 복도 청소를 한 학생은 몇 명일까요?","a = 18
b = 7
c = 7
d = 1
y = a - (b * c) - d
print(y)",6
1050,1050,8,길이가 19cm인 종이 3장을 5cm씩 겹치게 이어 붙였습니다. 붙여놓은 종이 전체 길이는 몇cm 입니까?,"a = 19
b = 3
c = 5
y = (a * b) - ((b-1) * c)
print(y)",40
1051,1051,1,인형들을 상자에 46개씩 2상자에 넣었습니다. 인형은 모두 몇 개인지 구하시오.,"a = 46
b = 2
y = a * b
print(y)",200
1052,1052,4,"1개의 수 11, 28, 42가 있습니다. 이중에서 2 개를 골라 곱한 값이 623이라고 한다면, 고른 수 중 더 큰 값은 얼마입니까?","from itertools import combinations

a = [11, 28, 42]
b = 1
c = 623
d = combinations(a, b)
for i in d:
    if i[0] * i[1] == c:
        y = max(i[0], i[1])
        break
print(y)",15
1053,1053,1,"설미는 다트를 20개 중 4점짜리 문제 5개, 5점짜리 문제 3개, 9점짜리 문제 3개를 맞혔습니다.설미의  다트 점수는 모두 몇 점인가요?","a = 4 * 5
b = 5 * 3
c = 9 * 3
y = a + b + c
print(y)",62
1054,1054,5,"두 자연수 A,B의 합은 12이고 큰 수를 작은 수로 나누면 몫이 7입니다. 두 수의 차를 구하시오.","a = 12
b = 7
y = abs((a // (b + 1)) - b *(a // (b + 1)))
print(y)",12
1055,1055,5,"910364은 115353이 4개, A가 100개, 1015이 1개, 100이 4개인 인 수입니다. A에 알맞은 수를 구하시오.","a = 910364
b = 3 * 115354
c = 100
d = 1 * 1015
e = 4 * 100
f = a - (b + d + e)
y = f // c
print(y)",5000
1056,1056,1,버스 7대에 탄 전체 학생이 299명이라고 합니다. 버스 한 대에 탄 학생은 평균 몇 명인가요?,"a = 7
b = 299
y = b / a
print(y)",30
